id,category,gold,pred,correct,truncated,n_tokens
e4ca4f9e,cryptarithm_guess,'#{,#,0,0,139
0fcf912a,cryptarithm_guess,|#&!,?,0,0,123
18bce168,cryptarithm_guess,@&`{,@`@,0,0,191
0da1841f,cryptarithm_guess,(\#%,3,0,1,7680
7a65a8eb,cryptarithm_guess,}'#',Trying common operations reversed operands (「' (」 「*」」 「?」」 「?」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」」,0,1,7680
94b3156f,cryptarithm_guess,)'',0,0,1,7680
4a02017f,cryptarithm_guess,'&},We will add back the input of the examples to the output if,0,1,7680
8a0c1aab,cryptarithm_guess,<,<[($^,0,0,490
86088a1b,cryptarithm_guess,&,!}-^`,0,0,196
82baf39f,cryptarithm_guess,`<@,?`] @! %%,0,0,162
6fc35fc2,cryptarithm_guess,/}',,0,1,7680
97abca56,cryptarithm_guess,`#::,,0,1,7680
98eed496,cryptarithm_guess,^[}`,(}#,0,0,134
deed3497,cryptarithm_guess,\^]],\,0,0,274
da931308,cryptarithm_guess,-(],<]>>,0,0,136
9935aa11,cryptarithm_guess,-`#,\?\?\?,0,0,260
d8126121,cryptarithm_guess,$$(:,\$,0,0,214
02e871e4,cryptarithm_guess,$',\,0,0,208
f519ace9,cryptarithm_guess,-(,'?,0,0,273
25ee72c3,cryptarithm_guess,"#""<<",##,0,0,183
303fc16b,cryptarithm_guess,'?,}}`}?,0,0,194
34d1d16f,cryptarithm_guess,^|!,||:?,0,0,842
25e89624,cryptarithm_guess,"[""$",,0,1,7680
dad3bf21,cryptarithm_guess,-}},`}]),0,0,275
d6f18fc8,cryptarithm_guess,-},`}>`,0,0,127
685be3a7,cryptarithm_guess,>$$,sdrawkcab,0,1,7680
af0e4262,cryptarithm_guess,]{,/\@,0,0,176
c922dbb4,cryptarithm_guess,>@,,0,1,7680
70851afe,cryptarithm_guess,"@""",{`@,0,0,182
055a8b01,cryptarithm_guess,',0,0,1,7680
2e8fc884,cryptarithm_guess,<[$,|<+?>,0,0,230
31678582,cryptarithm_guess,<:),}|,0,0,211
6cc5dafb,cryptarithm_guess,)(,,0,1,7680
4011d4e5,equation_numeric_deduce,1483,1483,1,0,5682
b4342b90,equation_numeric_deduce,66,66,1,0,5795
25eb7b03,equation_numeric_deduce,23,#23,0,0,5909
4a569495,equation_numeric_deduce,47,47,1,0,5528
4c19c1cb,equation_numeric_deduce,0774,0774,1,0,5924
04322d27,equation_numeric_deduce,2891,2891,1,0,5407
1526c35d,equation_numeric_deduce,2475,2475,1,0,5598
9a9f6025,equation_numeric_deduce,-56,-56,1,0,5913
81c7ba7a,equation_numeric_deduce,?14,?14,1,0,5843
3937cbf8,equation_numeric_deduce,46,46,1,0,5866
f28681ad,equation_numeric_deduce,4314,4314,1,0,5642
d6a2e332,equation_numeric_deduce,582,582,1,0,6285
33093ed0,equation_numeric_deduce,-72,72,0,0,5560
845e726e,equation_numeric_deduce,051,051,1,0,5757
759cbdde,equation_numeric_deduce,211,211,1,0,5424
4dbec546,equation_numeric_deduce,611,611,1,0,5605
56343b77,equation_numeric_deduce,711,711,1,0,5523
d7682996,equation_numeric_deduce,157,157,1,0,5648
bdca0fac,equation_numeric_deduce,2925,2925,1,0,5710
10ff9431,equation_numeric_deduce,0271,0271,1,0,5888
824d4bcb,equation_numeric_deduce,64:,64,0,0,5899
55954e3c,equation_numeric_deduce,0685,0685,1,0,5735
d3b20e29,equation_numeric_deduce,3922,3922,1,0,5830
cd9d50e2,equation_numeric_deduce,5293,5293,1,0,5633
cfa59b38,equation_numeric_deduce,233,233,1,0,5877
4f0e0273,equation_numeric_deduce,5022,5022,1,0,5663
58f63e94,equation_numeric_deduce,501,501,1,0,5620
93d1c7eb,equation_numeric_deduce,0154,0154,1,0,5563
6b393b81,equation_numeric_deduce,4046,4046,1,0,6125
552e14d7,equation_numeric_deduce,1756,1756,1,0,6422
9b458fbc,equation_numeric_deduce,39,39,1,0,5511
67f1bc8a,equation_numeric_deduce,1321,1321,1,0,5758
808a8f62,equation_numeric_deduce,62,62,1,0,6174
bad6f95d,equation_numeric_deduce,41,41,1,0,5678
dd626fd0,equation_numeric_deduce,1671,1671,1,0,5726
379d18b7,equation_numeric_deduce,2101,2101,1,0,5604
dfec0ed4,equation_numeric_deduce,9370,9370,1,0,5792
bd8aa942,equation_numeric_deduce,1881,1881,1,0,5635
5d44a0b2,equation_numeric_deduce,8035,8035,1,0,5682
87711597,equation_numeric_deduce,01,66,0,0,5874
b4a15ca6,equation_numeric_deduce,301,301,1,0,5571
4d92de08,equation_numeric_deduce,819,819,1,0,5141
b69391b8,equation_numeric_deduce,66,66,1,0,5606
5144897d,equation_numeric_deduce,0,064,0,0,5754
5f6798e1,equation_numeric_deduce,34,-34,0,0,5822
4dcc1844,equation_numeric_deduce,83,2,0,1,7680
4f660f4b,equation_numeric_deduce,6554,6554,1,0,5598
fd683004,equation_numeric_deduce,19,4375,0,0,5806
422bc5b4,equation_numeric_deduce,7,7,1,0,5450
31eb8247,equation_numeric_deduce,"""12","""12",1,0,5836
f3cecf2f,equation_numeric_deduce,031,2023,0,0,5929
1e248995,equation_numeric_deduce,31,31,1,0,6023
58fed63a,equation_numeric_deduce,5,28,0,0,5965
1c48f9aa,equation_numeric_deduce,8610,8610,1,0,5761
e4b6ce82,equation_numeric_deduce,669,669,1,0,5792
99cc2e07,equation_numeric_deduce,/92,/92,1,0,5864
2afebbc3,equation_numeric_deduce,16,43,0,0,5335
878c843c,equation_numeric_deduce,35,64,0,0,6003
c4f66ede,equation_numeric_deduce,6125,6125,1,0,5856
047c4111,equation_numeric_deduce,2596,2596,1,0,5226
74fff108,equation_numeric_deduce,49,49,1,0,5600
d8735cc4,equation_numeric_deduce,35,35,1,0,6685
1779c616,equation_numeric_deduce,134,134,1,0,5643
ff8409cd,equation_numeric_deduce,9,9,1,0,6101
4d1ae327,equation_numeric_deduce,&42,6,0,1,7680
ce7138bf,equation_numeric_deduce,3,43,0,0,5657
3efc46c1,equation_numeric_deduce,3964,3964,1,0,5854
7ac90433,equation_numeric_deduce,-23,-23,1,0,6117
e9b69bf8,equation_numeric_deduce,15,15,1,0,6140
8a800607,equation_numeric_deduce,2,2,1,0,5900
f6db706e,equation_numeric_deduce,4,4,1,0,6156
2ee39f5f,equation_numeric_deduce,0621,0621,1,0,5867
c748b04f,equation_numeric_deduce,651,651,1,0,5809
5b06502f,equation_numeric_deduce,1768,1768,1,0,6079
64fe405e,equation_numeric_deduce,1,10,0,1,7680
418895f5,equation_numeric_deduce,1243,1243,1,0,5582
f2fa334a,equation_numeric_deduce,545,545,1,0,5266
1861c08f,equation_numeric_deduce,3001,3001,1,0,6369
744a2570,equation_numeric_deduce,5,5,1,0,5878
febd3442,equation_numeric_deduce,13,13,1,0,5884
e3b3573a,equation_numeric_deduce,7265,7265,1,0,5644
3b9e33f6,equation_numeric_deduce,501,501,1,0,5589
74b9b0ec,equation_numeric_deduce,16,16,1,0,5578
6402d0ee,equation_numeric_deduce,\93,\backslash 93,0,0,6268
6f37d7be,equation_numeric_deduce,01,01,1,0,6861
b1bc3731,equation_numeric_deduce,63,63,1,0,5734
224efda1,equation_numeric_deduce,7,]7,0,0,5814
3687b4bb,equation_numeric_deduce,4602,4602,1,0,6146
d9bedb64,equation_numeric_deduce,(1,(1,1,0,6035
37f04e3e,equation_numeric_deduce,0092,0092,1,0,5791
8d2546a5,equation_numeric_deduce,1211,1211,1,0,5675
c11777c0,equation_numeric_deduce,56,56,1,0,5721
1db0c6fe,equation_numeric_deduce,72,72,1,0,5952
1cb4d524,equation_numeric_deduce,6314,6314,1,0,6166
09302769,equation_numeric_deduce,182,271,0,0,5439
99e2cf41,equation_numeric_deduce,4415,4415,1,0,5844
1497f970,equation_numeric_deduce,671,671,1,0,5811
4d714623,equation_numeric_deduce,107,107,1,0,6105
e2bb1d9f,equation_numeric_deduce,-91,91,0,0,5324
00d8b3db,equation_numeric_deduce,17/,17,0,0,5783
5a9fcf68,equation_numeric_guess,4443,32,0,1,7680
b451be8a,equation_numeric_guess,64,1,0,0,5638
5d89a09c,equation_numeric_guess,0,0,1,0,5559
4f06e1c0,equation_numeric_guess,351,3807,0,0,6034
92e320c9,equation_numeric_guess,3511,33,0,0,5854
ef1b13ac,equation_numeric_guess,8,47,0,1,7680
4e840a1a,equation_numeric_guess,38,68,0,0,5823
e9e6b620,equation_numeric_guess,25,156,0,0,5938
68903918,equation_numeric_guess,4072,-10,0,0,5851
ea6d926a,equation_numeric_guess,87,87,1,0,5505
7d8fe3a8,equation_numeric_guess,7644,7644,1,0,5504
32e9a308,equation_numeric_guess,124,836,0,0,5593
c561264c,equation_numeric_guess,0279,81,0,0,5563
6e6401d7,equation_numeric_guess,1,9493,0,0,5493
078df00e,equation_numeric_guess,1031,68,0,0,5858
07aef27f,equation_numeric_guess,-62,7501,0,0,5927
5039d1a0,equation_numeric_guess,041,0806,0,0,1167
ea829b32,equation_numeric_guess,151,]43,0,0,6316
260f20c1,equation_numeric_guess,43,87,0,0,5755
124db55f,equation_numeric_guess,4447,,0,1,7680
6f88e240,equation_numeric_guess,445,46,0,1,7680
272bde97,equation_numeric_guess,55,45,0,0,5402
a361a1b7,equation_numeric_guess,:46,5399,0,0,5853
48c25e0e,equation_numeric_guess,53,473,0,0,5291
648e2da2,equation_numeric_guess,031,-54,0,0,3375
e2f2bea4,equation_numeric_guess,3075,2629,0,0,5615
386b6d03,equation_numeric_guess,671,3667,0,0,5855
662fd21c,equation_numeric_guess,17,123,0,0,5492
592107c3,equation_numeric_guess,/13,4650,0,0,5565
899e7ce8,equation_numeric_guess,1@,7501,0,0,5976
6ac4d8c2,equation_numeric_guess,831,-4,0,0,5549
c84544db,equation_numeric_guess,2024,|4,0,0,6364
d6baf5e6,equation_numeric_guess,7847,571,0,0,5769
275db7d4,equation_numeric_guess,6221,83,0,0,6056
5f6b6ea3,equation_numeric_guess,6,045,0,0,6073
e307429d,equation_numeric_guess,6523,03,0,0,5940
6385674a,equation_numeric_guess,69,69,1,0,5557
8ae8e12a,equation_numeric_guess,9,35,0,1,7680
28f7012c,equation_numeric_guess,7541,4623,0,0,2830
f971f8dd,equation_numeric_guess,131,88,0,1,7680
e7b87b82,equation_numeric_guess,10,1130,0,0,5668
e1728524,equation_numeric_guess,1089,991,0,0,5632
be877da5,equation_numeric_guess,02,9193,0,0,6123
1eaf6228,equation_numeric_guess,483,93,0,0,5791
9c91b226,equation_numeric_guess,03,55,0,0,5698
f642e7b5,equation_numeric_guess,-74,7013,0,0,5923
1c4861e6,equation_numeric_guess,993,93,0,0,5603
cc735e46,equation_numeric_guess,4482,126,0,0,5283
32a31236,equation_numeric_guess,44,5296,0,0,5959
7475f2bf,equation_numeric_guess,111,60,0,0,6039
c2945f2c,equation_numeric_guess,1976,761,0,0,5322
e33f1695,equation_numeric_guess,5554,2970,0,0,5562
f2ff37b2,equation_numeric_guess,2639,9129,0,0,5502
bba186c3,equation_numeric_guess,704,14,0,0,5745
69fe4b0d,equation_numeric_guess,59,769,0,0,6039
be5971d7,equation_numeric_guess,-85,401,0,0,5167
9aa48392,equation_numeric_guess,151,124,0,0,5619
c6961082,equation_numeric_guess,6831,30,0,0,6750
1b019515,equation_numeric_guess,134,4389,0,0,5605
20f0fac9,equation_numeric_guess,2976,3,0,0,5920
966c1f9f,equation_numeric_guess,66,76,0,0,5902
23f98595,equation_numeric_guess,03,8613,0,0,6104
66a0856f,equation_numeric_guess,38,7436,0,0,5566
5a0d5d2a,equation_numeric_guess,341,61,0,0,5623
aca5c614,equation_numeric_guess,-5,6314,0,0,6179
688c807b,equation_numeric_guess,1793,&36,0,0,6037
6bef7413,equation_numeric_guess,-28,029,0,0,5840
dde06528,equation_numeric_guess,8452,52,0,1,7680
8e3e4928,equation_numeric_guess,5,0757,0,0,5835
603ad93b,equation_numeric_guess,9411,160,0,0,6016
065f9dea,equation_numeric_guess,*53,4128,0,0,5583
c763054a,equation_numeric_guess,85,001,0,0,5652
1da822f1,equation_numeric_guess,598,0,0,0,6074
e4cc7639,equation_numeric_guess,113,16,0,0,5542
228bd26b,equation_numeric_guess,4012,480,0,0,6193
27661a37,equation_numeric_guess,741,173,0,0,5557
b7ad0671,equation_numeric_guess,16,2271,0,0,5895
fdd9ff2b,equation_numeric_guess,825,8,0,0,6037
a87565bb,equation_numeric_guess,67,-04,0,0,5410
861cb154,equation_numeric_guess,2271,38,0,0,5581
053f4545,equation_numeric_guess,731,49,0,1,7680
940df3f4,equation_numeric_guess,5102,901,0,0,5775
9ef98294,equation_numeric_guess,64],5905,0,0,6210
0f8452df,equation_numeric_guess,159,6120,0,0,5203
bce10d97,equation_numeric_guess,2,4531,0,0,5784
707fd23a,equation_numeric_guess,3235,119,0,0,5654
ed80cf3e,equation_numeric_guess,1431,1431,1,0,5491
ead0e1dd,equation_numeric_guess,911,35,0,0,5590
